Sleep_Hours,Music_Time_Hours,Travel Time (Hours),Work_Hours,Study_Hours,Chore_Time_Mins,Distraction_Time_Mins,Tasks_Completed
0.26070660699920534,-0.7725515776026083,-0.4853420173028727,0.4334531515287677,0.5919954657093203,-0.6833102055981632,-0.08975892610044346,0.26128524016129256
-0.11304976763682355,-0.11729840707055304,-0.19963923095452468,0.7260340288106858,0.3763024771032098,-0.3771247363738342,-0.1856754566299411,-0.21971713377199587
-0.11304976763682355,-0.11729840707055304,1.571718044405233,0.7260340288106858,-0.3139150869540071,-0.5914545648308646,0.19799066548804942,0.26128524016129256
-0.11304976763682355,0.21032817819547459,-0.14249867368485503,0.14087227424684956,1.313026313747479,-0.6833102055981632,-0.2336337218946899,1.2232899880278694
0.26070660699920534,-0.11729840707055304,1.2288747007872156,1.018614906092604,-0.7329757506478034,-0.5302174709859987,-0.1856754566299411,0.26128524016129256
-0.4868061422728524,0.8655813487275299,-0.3139203454938637,-0.7368703575989048,2.78590129269546,-0.3771247363738342,-0.4254667829536851,1.2232899880278694
-0.11304976763682355,-0.11729840707055304,-0.6567636891118813,1.018614906092604,-0.24612586204803175,0.33730802514960034,-0.2336337218946899,-0.7007195077052844
-0.11304976763682355,0.21032817819547459,1.3431558153265544,1.018614906092604,-0.9240181122170643,0.33730802514960034,-0.1856754566299411,-0.7007195077052844
-0.11304976763682355,-0.44492499233658067,-0.42820146003320303,1.018614906092604,-0.13519803927293034,0.031122555925271276,-0.2336337218946899,-0.7007195077052844
1.381975730907292,0.5379547634615023,1.5145774871355635,-1.322032112162741,-1.164361728229784,2.072359017420798,0.7734898486650351,-0.21971713377199587
0.6344629816352342,2.503714275057668,-0.25677978822419434,-1.322032112162741,-0.15984866630977995,3.092977248168562,0.29390719601754706,-1.1817218816385728
1.7557321055433208,2.503714275057668,-0.5424825745725423,-1.322032112162741,-1.1766870417482087,2.072359017420798,1.2530725013125232,-1.1817218816385728
1.0082193562712631,2.8313408603236954,1.1145935862478762,-1.322032112162741,-1.1828496986923007,3.092977248168562,0.6200233998178389,-1.1817218816385728
2.1294884801793494,0.8655813487275299,-0.713904246381551,-0.7368703575989048,-0.13519803927293034,0.031122555925271276,-0.08975892610044346,-0.21971713377199587
-0.11304976763682355,0.21032817819547459,1.4002963725962243,1.018614906092604,-0.9425060826795814,-0.07093926714950509,0.19799066548804942,-0.21971713377199587
2.1294884801793494,0.8655813487275299,-0.14249867368485503,-1.322032112162741,-1.5526091079426385,1.0517407866730348,2.0204047455485044,-0.21971713377199587
0.6344629816352342,0.8655813487275299,-0.3710609027635334,-1.322032112162741,0.18526011553394886,0.031122555925271276,2.6918204592549877,-0.21971713377199587
-1.608075266180939,2.503714275057668,1.2860152580568849,-1.322032112162741,0.9432669044971411,2.072359017420798,2.2122378066074995,-1.662724255571861
2.1294884801793494,1.1932079339935575,-0.4853420173028727,-1.029451234880823,-1.5526091079426385,1.0517407866730348,1.6175553173246142,-0.7007195077052844
-0.11304976763682355,0.21032817819547459,1.4574369298658936,-1.322032112162741,1.257562402359928,0.031122555925271276,1.2530725013125232,-0.7007195077052844
0.26070660699920534,-0.44492499233658067,-0.5996231318422117,-1.029451234880823,2.354515317701795,-0.7955782109804173,0.19799066548804942,-0.7007195077052844
-0.11304976763682355,-0.7725515776026083,-0.19963923095452468,0.7260340288106858,0.3146759087715669,-0.6833102055981632,0.19799066548804942,0.26128524016129256
-0.11304976763682355,-0.7725515776026083,1.000312471708537,1.018614906092604,-0.6282105848167943,-0.3771247363738342,0.19799066548804942,0.742287614094581
-0.4868061422728524,-0.7725515776026083,-0.25677978822419434,1.018614906092604,-0.5912346438917604,-0.3771247363738342,1.0612394402535281,0.26128524016129256
-0.11304976763682355,1.1932079339935575,1.571718044405233,0.4334531515287677,-0.07357147094128762,-0.3771247363738342,0.19799066548804942,0.26128524016129256
0.26070660699920534,0.5379547634615023,-0.42820146003320303,1.018614906092604,-0.7206504371293786,-0.07093926714950509,0.19799066548804942,-0.21971713377199587
0.6344629816352342,0.21032817819547459,-0.6567636891118813,-1.322032112162741,1.6951110365162414,-0.2750629132990578,0.7734898486650351,-0.21971713377199587
2.1294884801793494,0.21032817819547459,-0.713904246381551,-1.029451234880823,-0.5665840164851516,1.0517407866730348,0.19799066548804942,-0.7007195077052844
0.26070660699920534,-0.44492499233658067,-0.713904246381551,0.4334531515287677,0.4194410746025761,-0.3771247363738342,0.006157604429054162,-0.21971713377199587
-0.11304976763682355,0.21032817819547459,1.3431558153265544,1.018614906092604,-0.6775118392602527,-0.47918655944861055,0.19799066548804942,0.742287614094581
-0.11304976763682355,-1.100178162868636,-0.14249867368485503,0.14087227424684956,0.7275739158910307,-0.2750629132990578,0.29390719601754706,-0.7007195077052844
0.26070660699920534,-1.4278047481346636,0.428906899011841,0.7260340288106858,-0.22763789158551476,-0.6322792940607751,0.10207413495855179,0.26128524016129256
-0.11304976763682355,1.1932079339935575,-0.5996231318422117,1.018614906092604,-0.2954271164914903,-0.3771247363738342,0.4857402570765423,-0.21971713377199587
0.6344629816352342,1.1932079339935575,-0.19963923095452468,-0.7368703575989048,-0.05508350047877079,-0.3771247363738342,2.2122378066074995,-0.21971713377199587
1.381975730907292,0.5379547634615023,-0.713904246381551,-1.322032112162741,0.8508270521845567,-0.07093926714950509,0.7734898486650351,-0.7007195077052844
-0.11304976763682355,-0.11729840707055304,-0.713904246381551,0.4334531515287677,0.2961879383090501,-0.3771247363738342,0.7734898486650351,0.742287614094581
0.26070660699920534,0.5379547634615023,1.000312471708537,1.311195783374522,-0.07357147094128762,-0.7853720286729396,-1.4325903535134101,2.1852947358944466
-0.11304976763682355,0.8655813487275299,-0.4853420173028727,0.7260340288106858,0.6844353180219047,-0.7853720286729396,-0.13771719136519228,0.742287614094581
-0.11304976763682355,0.21032817819547459,1.4574369298658936,0.7260340288106858,-0.07357147094128762,-0.3771247363738342,-0.3199585993712378,-0.21971713377199587
0.6344629816352342,0.21032817819547459,-0.5996231318422117,1.018614906092604,-0.813090289441963,-0.07093926714950509,-0.14730884441814204,0.26128524016129256
-0.11304976763682355,-0.44492499233658067,-0.19963923095452468,-0.4442894803169867,1.7752255753104011,0.235246202074824,-0.6364831501185799,1.2232899880278694
1.381975730907292,1.5208345192595851,-0.713904246381551,-1.322032112162741,-0.44333088019162536,2.072359017420798,0.7734898486650351,-0.21971713377199587
0.26070660699920534,0.8655813487275299,-0.713904246381551,0.4334531515287677,-0.01810755955373682,-0.07093926714950509,0.38982372654704467,0.26128524016129256
0.26070660699920534,-0.11729840707055304,1.000312471708537,1.018614906092604,-0.7761143485169293,-0.17300109022428145,-0.37750851768893634,1.2232899880278694
-0.11304976763682355,0.5379547634615023,-0.4853420173028727,1.311195783374522,-1.1828496986923007,-0.07093926714950509,0.9461396036181309,-0.7007195077052844
0.26070660699920534,-0.11729840707055304,1.4574369298658936,0.7260340288106858,-0.07357147094128762,-0.07093926714950509,-1.192799027189666,-0.21971713377199587
0.26070660699920534,0.8655813487275299,-0.5996231318422117,1.018614906092604,-1.1828496986923007,0.235246202074824,0.6296150528707887,0.742287614094581
0.6344629816352342,0.21032817819547459,-0.19963923095452468,-1.029451234880823,0.6659473475593879,0.5414316712991531,0.8022648078238844,0.26128524016129256
-2.3555880154529967,-1.4278047481346636,-1.856715391774943,-1.322032112162741,-1.5526091079426385,-0.9894956748224923,-2.1040060672198937,-1.662724255571861
-2.3555880154529967,-1.4278047481346636,-1.856715391774943,-1.322032112162741,-1.5526091079426385,-0.9894956748224923,-2.1040060672198937,-1.662724255571861
-2.3555880154529967,-1.4278047481346636,-1.856715391774943,-1.322032112162741,-1.5526091079426385,-0.9894956748224923,-2.1040060672198937,-1.662724255571861
-2.3555880154529967,-1.4278047481346636,-1.856715391774943,-1.322032112162741,-1.5526091079426385,-0.9894956748224923,-2.1040060672198937,-1.662724255571861
-2.3555880154529967,-1.4278047481346636,-1.856715391774943,-1.322032112162741,-1.5526091079426385,-0.9894956748224923,-2.1040060672198937,-1.662724255571861
-2.3555880154529967,-1.4278047481346636,-1.856715391774943,-1.322032112162741,-1.5526091079426385,-0.9894956748224923,-2.1040060672198937,-1.662724255571861
-2.3555880154529967,-1.4278047481346636,-1.856715391774943,-1.322032112162741,-1.5526091079426385,-0.9894956748224923,-2.1040060672198937,-1.662724255571861
